kl_coef,reward_mean,reward_std,kl_mean,kl_std
0.0,0.5932528409090907,0.05067981299751535,15.186850229899088,1.3960834327455303
0.01,0.5862373737373734,0.04405613291449466,17.952728589375813,2.061313894320079
0.05,0.6324100378787876,0.07143503271206475,12.487986246744791,1.5826100843946107
0.1,0.5743607954545454,0.020645269669746787,7.473989327748616,0.4239610291621333
0.3,0.47372159090909066,0.013829689211112639,3.7302663326263428,0.621806827756358
